 4052.9208    4052.92148   0.00011
 4053.5277    4053.52770   0.00019
 4059.2529    4059.25315   0.00011
 4063.4071    4063.40734   0.00051
 4069.2014    4069.20193   0.00014
 4071.9967    4072.00494   0.00010
 4072.3849    4072.38508   0.00010
 4075.5030    4075.50283   0.00012
 4076.6284    4076.62903   0.00012
 4076.9432    4076.94266   0.00019
 4079.5738    4079.57448   0.00012
 4080.7058    4080.68241   0.00051
 4081.3678    4081.36752   0.00025
 4082.3872    4082.38847   0.00026
 4083.4688    4083.46851   0.00016
 4085.0421    4085.04169   0.00060
 4086.5205    4086.52086   0.00013
 4094.7470    4094.74665   0.00038
